link,title,agency,housing_type,city,details,rent,charges,rent_info,criteria,energy_rating,gas_rating,description
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lalande-grand-selve/154310673.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 64,27m² 700€/mois",sng extensia,Appartement,Toulouse,"                location appartement 64,27m² toulouse - lalande-grand selve            ",700,CC,None,"Ascenseur ; 1 Balcon ; Orientation Sud ; Récent ; Surface de 64,27 m² ; Au 2ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Chauffage individuel gaz radiateur ; Cuisine équipée ; Séjour ; 1 Parking",50.0,5.0,"QUIETIS GESTION. RÉSIDENCE NEUVE BBC/ L'ENCRE ET LA PLUME DISPOSITIF PINEL.
La résidence L'Encre et la Plume est proche de tous les transports: à 230 m de la future halte TER Lalande-Église et à 2,3 km de la ligne B du métro. Les résidents seront à proximité de toutes les commodités: à 450 m des commerces, à 1 km du supermarché Aldi et à 1,7 km d'Intermarché. Pour les amoureux de nature et les férus de sport, une base de loisirs se situe à 2,7 km. Quant à la zone d'activités Fondeyre qui comprend 10 650 emplois, elle ne se trouve qu'à 2 km.
Contactez BASTIEN VACHER pour ce bel Appartement T3 d'environ 64.27m² au 2ème étage avec un balcon de 9.73m². Séjour ouvert sur une cuisine équipée d'un plan de travail, un évier, une plaque vitrocéramique 4 feux, une hotte, meubles haut et bas.
Deux chambres avec placard, une salle de bains double vasque et un WC indépendant.
En sous-sol, une place de parking. Loyer de 700,00 euros par mois charges comprises dont 70,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 700,00 euros (soit 10,89 euros/m²) dont 192,81 euros pour état des lieux (soit 3,00 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/155644957.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 50,93m² 985€/mois",,Appartement,Toulouse,"                location appartement 50,93m² toulouse - capitole            ",985,CC,"
                        Loyer : 985 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 70 €Honoraires TTC à la charge du locataire : 662.07 €- Dont honoraires TTC réalisation état des lieux : 152.78 €Dépôt de garantie : 1,830.56 €
","Ascenseur ; Disponibilité : 22/02/2020 ; Surface de 50,93 m² ; Bâtiment de 5 étages ; Au 5ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Meublé ; Cuisine américaine ; Séjour ; Interphone",212.0,9.0,"Alsace Lorraine, dans immeuble Haussmannien, très bel appartement deux pièces meublé situé au 5ème et dernier étage avec ascenseur. Comprenant un séjour avec cuisine américaine totalement aménagée et équipée, une chambre, une salle de bains, belle décoration, prestations de qualité. Idéalement situé avec toutes commodités à proximité. Déposez votre dossier de candidature en ligne sur, vous y retrouverez cette annonce."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/155654181.htm,"Location Studio Toulouse - 403€/mois - appartement F1/T1/1 pièce 25,9m²",,Appartement,Toulouse,"                location appartement 25,9m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ",403,CC,"
                        Loyer : 403 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 30 €Honoraires TTC à la charge du locataire : 336 €- Dont honoraires TTC réalisation état des lieux : 77 €Dépôt de garantie : 373 €
","Ascenseur ; 1 Balcon ; 1 Terrasse ; Balcon de 7 m² ; Orientation Ouest ; Disponibilité : 21/02/2020 ; Récent ; Surface de 25,9 m² ; Année de construction 2015 ; Au 1er étage ; 1 Pièce ; 1 Salle d'eau ; 1 Toilette ; Télévision Par Câble ; Chauffage électrique radiateur ; Cuisine coin cuisine équipé ; Entrée ; 1 Parking ; Situation ville",,,"Dans une résidence récente et sécurisée, un appartement de type 1 d'une surface de 26 m² composé d'une entrée, d'une pièce principale avec cuisine ouverte et entièrement équipée, d'une salle d'eau avec douche..
Il dispose aussi d'un grand balcon et d'une place de parking privative en sous-sol.
Merci de contacter notre agence pour plus d'information.
Loyer charge Comprise: 403€
Dépôt de garantie: 373€
Honoraires 336€."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/138244995.htm,Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 38m² 615€/mois,,Appartement,Toulouse,                location appartement 38m² toulouse - capitole            ,615,CC,None,Surface de 38 m² ; Bâtiment de 2 étages ; Au 2ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle d'eau ; 1 Toilette ; Toilettes Séparées ; Rangements ; Télévision Par Câble ; Chauffage individuel électrique radiateur ; Cuisine américaine équipée ; Séjour ; Situation ville ; Interphone ; Calme,,,"Un appartement de type 2 situé au 2ème étage d'un petit immeuble d'une superficie de 38 m² et comprenant un séjour avec cuisine ouverte sur le séjour, une chambre avec placards, un salle d'eau avec douche et les WC séparés. Très calme, très bien situé à deux pas de la Daurade et St Pierre. Libre immédiatement. Loyer 570,00 euros et charges 45,00 euros."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/151555151.htm,"Location appartement 4 pièces Toulouse - appartement F4/T4/4 pièces 71,99m² 755€/mois",,Appartement,Toulouse,"                location appartement 71,99m² toulouse - minimes-barrière de paris            ",755,CC,"
                        Loyer : 755 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 80 €Honoraires TTC à la charge du locataire : 755 €- Dont honoraires TTC réalisation état des lieux : 215.97 €Dépôt de garantie : 675 €
","1 Balcon ; Surface de 71,99 m² ; Année de construction 1960 ; Au 3ème étage ; 4 Pièces ; 2 Chambres ; 1 Salle d'eau ; 1 Toilette ; Toilettes Séparées ; Chauffage individuel électrique ; Cuisine séparée ; Entrée ; Séjour",130.0,30.0,"Quartier des Mazades, à 2 pas du métro des minimes transports et commerces, un appartement de type 4 comprenant: entrée, séjour double, balcon, cuisine séparée, 2 chambres, salle d'eau et WC séparés, 1 cellier et 1 grand garage.
Assurance Multirisques Privilège *: 16.5 euros / mois
*Services facultatifs, voir conditions en agences."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/minimes-barriere-de-paris/152501437.htm,Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 46m² 590€/mois,l'immobilière de toulouse,Appartement,Toulouse,                location appartement 46m² toulouse - minimes-barrière de paris            ,590,CC,"
                        Loyer : 590 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 90 €Honoraires TTC à la charge du locataire : 509 €- Dont honoraires TTC réalisation état des lieux : 138 €Dépôt de garantie : 500 €
",Ascenseur ; 1 Terrasse ; Gardien ; Orientation Sud ; Surface de 46 m² ; Année de construction 2010 ; Bâtiment de 3 étages ; Au rez-de-chaussée ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Toilette ; Rangements ; Chauffage électrique ; Cuisine américaine ; Séjour ; Séjour de 29 m² ; 1 Parking ; Situation ville,51.0,11.0,"EAU CHAUDE, EAU FROIDE ET CHAUFFAGE INCLUS Charmant T2 en rez-de-chaussée dans une copropriété récente au 188 avenue de Fronton. Résidence sécurisée avec gardien, arborée et disposant d'une piscine privative. L'appartement est exposé plein sud, le rendant très lumineux, tout en étant coupé de la chaleur par la terrasse abritée. Grand séjour ouvert sur la cuisine aménagée, un dégagement dessert la chambre avec placard, la salle de bains et les WC séparés. Une place de parking en sous-sol vient compléter cette offre. PROXIMITÉ DES TRANSPORTS: - Métro'La Vache'à 15 min à pied (LIGNE B) - Arrêt de bus'Rosa Parks', bus 29 60 69."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/purpan-saint-martin-du-touch/151139845.htm,Location appartement 2 pièces Toulouse - appartement Duplex F2/T2/2 pièces 47m² 550€/mois,nestenn colomiers,Appartement,Toulouse,                location appartement 47m² toulouse - purpan-saint martin du touch            ,550,CC,"
                        Loyer : 550 € / mois charges comprises, dont :- Complément de loyer : 0 €- Charges forfaitaires : 60 €Honoraires TTC à la charge du locataire : 470 €- Dont honoraires TTC réalisation état des lieux : 141 €Dépôt de garantie : 980 €
",Surface de 47 m² ; Bâtiment de 2 étages ; Au 1er étage ; 2 Pièces ; 1 Chambre ; 1 Salle d'eau ; 1 Toilette ; Meublé ; Chauffage individuel électrique ; Cuisine séparée équipée ; Séjour,211.0,42.0,"Charges: eau froide, entretien des communs Disponible immédiatement. Situé route de Bayonne quartier Saint martin du Touch, proche des locaux AIRBUS et centre commercial de Purpan Cet appartement meublé est situé au 1er étage est composé d'une séjour d'une cuisine équipée WC et salle d'eau; à l'étage, chambre Chauffage électrique."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/151565809.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 51,3m² 540€/mois",,Appartement,Toulouse,"                location appartement 51,3m² toulouse - côte pavée-l hers-la terrasse            ",540,CC,"
                        Loyer : 540 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 51 €Honoraires TTC à la charge du locataire : 666.88 €- Dont honoraires TTC réalisation état des lieux : 153.89 €Dépôt de garantie : 488.81 €
","Surface de 51,3 m² ; Au rez-de-chaussée ; 2 Pièces ; 1 Chambre ; Chauffage individuel électrique ; Entrée ; Séjour ; 1 Parking ; Calme",262.0,12.0,"Hers, dans résidence calme et verdoyante, bel appartement 2 pièces, situé au rez-de-chaussée comprenant une entrée, un séjour, une cuisine aménagée, une chambre, une salle de bains, des toilettes. Un emplacement individuel de Parking sous-sol. Chauffage individuel électrique. Déposez votre dossier de candidature en ligne sur, vous y retrouverez cette annonce."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/capitole/151707109.htm,Location appartement 5 pièces et plus Toulouse - appartement F5/T5/5 pièces et plus 185m² 1774€/mois,,Appartement,Toulouse,                location appartement 185m² toulouse - capitole            ,1774,CC,"
                        Loyer : 1,774 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 124 €Honoraires TTC à la charge du locataire : 1,843 €- Dont honoraires TTC réalisation état des lieux : 555 €Dépôt de garantie : 1,650 €
",Cheminée ; Surface de 185 m² ; Année de construction 1700 ; Bâtiment de 2 étages ; Au 1er étage ; 5 Pièces ; 3 Chambres ; 1 Salle de bain ; 1 Salle d'eau ; 1 Toilette ; Toilettes Séparées ; Parquet ; Chauffage individuel gaz ; Entrée ; Séjour ; Interphone,329.0,68.0,"Carmes, centre historique, dans immeuble de caractère appartement avec de grands volumes, parquets, cheminées, individuel gaz entrée, cuisine, séjour, 3 chambres, bureau, salle de bain, salle d'eau, WC.
Assurance Multirisques Privilège *: 18.64 euros / mois
*Services facultatifs, voir conditions en agences."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lardenne-les-pradettes-basso-cambo/152815509.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 63,04m² 705€/mois",,Appartement,Toulouse,"                location appartement 63,04m² toulouse - lardenne-les pradettes-basso cambo            ",705,CC,"
                        Loyer : 705 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 80 €Honoraires TTC à la charge du locataire : 819.52 €- Dont honoraires TTC réalisation état des lieux : 189.12 €Dépôt de garantie : 625 €
","Ascenseur ; 1 Balcon ; 1 Terrasse ; Balcon de 5 m² ; Surface de 63,04 m² ; Année de construction 2017 ; Bâtiment de 2 étages ; Au 2ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; Chauffage individuel gaz ; Cuisine équipée ; Séjour",54.0,13.0,"183rte de St Simon, proche transport, comm erce, accès rocade. 1ER OCCUPATION pour ce T3 BBC composé: séjour lumineux, terrasse ensoleillée, cuisine US équipée, 2chbs, pla card, salle de bain de qualitée, une place parking en sous-sol.
Assurance Multirisques Privilège *: 14.02 euros / mois
*Services facultatifs, voir conditions en agences."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/153733235.htm,Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 48m² 604€/mois,soprim,Appartement,Toulouse,                location appartement 48m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ,604,CC,None,Ascenseur ; 1 Terrasse ; Orientation Sud ; Surface de 48 m² ; Année de construction 2015 ; Bâtiment de 4 étages ; Au rez-de-chaussée ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Toilette ; Rangements ; Chauffage individuel gaz radiateur ; Séjour ; Séjour de 21 m² ; 1 Parking,46.0,10.0,"A LOUER T2 - TOULOUSE / CROIX DAURADE - REZ-DE-JARDIN - TERRASSE ET JARDIN - PARKING - Croix daurade - En rez-de-jardin/4 étages d'une jolie résidence de 2015. Cet appartement T2, de 48 m², dispose d'un séjour, ouvert sur une TERRASSE de 7 m² et un JARDIN de 44 m², avec cuisine ouverte équipée, 1 chambre avec placard. Salle de bains avec WC. Une place de parking attitrée en sous-sol complète la location. Location T2 TOULOUSE, GARANT ACCEPTE SOUS CONDITIONS. N'hésitez pas à nous contacter pour toute demande de visite. Retrouvez l'adresse de cet appartement réf 01390039-429. Loyer de 604,00 euros par mois charges comprises dont 68,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 604,00 euros (soit 12,58 euros/m²) dont 142,98 euros pour état des lieux (soit 2,98 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/149387729.htm,"Location Studio Toulouse - 450€/mois - appartement F1/T1/1 pièce 24,64m²",demoisell immobilier,Appartement,Toulouse,"                location appartement 24,64m² toulouse            ",450,CC,None,"1 Terrasse ; Surface de 24,64 m² ; Au rez-de-chaussée ; 1 Pièce ; 1 Salle d'eau ; 1 Toilette ; Chauffage individuel ; Cuisine coin cuisine ; 1 Parking ; Calme",417.0,23.0,"Château de l'hers Toulouse proche du Collège JP. VERNANT, à 5 min accès rocade, proche de la ligne de bus, A SAISIR, un appartement type studio de 24m² composé d'une pièce principale avec kitchenette et un coin nuit, une salle d'eau, un WC séparé, une terrasse donnant sur un jardinet. Loué avec une place de stationnement dans la résidence fermée. Loyer HC: 449,69 euros Provision Charges: 35 euros Dépôt de garantie: 449,69 euros Honoraire: 300 euros Pour plus de renseignement nous contacter."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/cote-pavee-l-hers-la-terrasse/151768845.htm,Location appartement 5 pièces et plus Toulouse - appartement F5/T5/5 pièces et plus 150m² 2180€/mois,,Appartement,Toulouse,                location appartement 150m² toulouse - côte pavée-l hers-la terrasse            ,2180,CC,"
                        Loyer : 2,180 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 200 €Honoraires TTC à la charge du locataire : 1,817.64 €- Dont honoraires TTC réalisation état des lieux : 415.8 €Dépôt de garantie : 1,980 €
",Ascenseur ; 1 Terrasse ; Surface de 150 m² ; Année de construction 2001 ; Bâtiment de 2 étages ; Au 2ème étage ; 5 Pièces ; 4 Chambres ; 2 Salles de bain ; 2 Toilettes ; Chauffage individuel gaz radiateur ; Cuisine séparée équipée ; Séjour ; Séjour de 46 m² ; 1 Parking,,,"Côte Pavée, au deuxième et dernier étage d'une petite résidence sécurisée, appartement de type 5 de grand standing. Cet appartement traversant de 150m² dispose d'un vaste séjour lumineux de 46m² ouvrant sur une terrasse de 33 m² sans vis à vis. Il est muni d'une cuisine séparée, aménagée et entièrement équipée. L'appartement dispose de 4 chambres, 3 salles de bains et 2 toilettes. L'appartement est équipé d'une climatisation réversible. Chauffage au gaz et double vitrage. Place de parking en sous-sol. Possibilité de louer stationnement supplémentaire (garage). Libre DPE: D."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/152511697.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 68,75m² 772€/mois",auditia transaction - agent commercial,Appartement,Toulouse,"                location appartement 68,75m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ",772,CC,None,"2 Terrasses ; Vue ; Surface de 68,75 m² ; Au 5ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Rangements ; Cuisine équipée ; Séjour ; 1 Parking",,,"Dans une résidence neuve, secteur SUD Croix-Daurade, nous vous proposons un appartement de type T3 spacieux et confortable, situé au 5ème et dernier étage. Il se compose d'une agréable pièce à vivre avec cuisine équipée (plaques, hotte aspirante, réfrigérateur), ouverte sur un séjour avec une magnifique hauteur sous plafond donnant sur deux terrasses offrant une vue panoramique.
 
 Les chambres contiennent des placards aménagés pour une surface totale de 15 m² pour l'une et 10 m² pour l'autre. La salle de bain est fonctionnelle: baignoire, lave-linge, vasque, miroir lumineux et toilette séparé.
 
 Le logement répond aux normes RT-2012. Il est également équipé d'un thermostat et d'une alarme.
 Chauffage: Gaz individuel Accès direct au parking sous-sol par ascenseur puisque le logement comprend une place de parking sous-sol double.
 
 A proximité: Les lignes de bus: 42 arrêt Jaffary et 19 arrêt Colonel Rémy. A 150m de la Crèche Le Bois des Petits Dégourdis. Le loyer est de 707 Euros HC avec 65 Euros de provisions sur charges.
 
 Honoraires de location réduits: 626 Euros
 
 DISPONIBLE IMMÉDIATEMENT."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/croix-daurade-borderouge-paleficat-trois-cocus-/154631505.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 67m² 718€/mois,sporting immobilier,Appartement,Toulouse,                location appartement 67m² toulouse - croix daurade-borderouge-paleficat-trois cocus             ,718,CC,None,Ascenseur ; 1 Balcon ; Disponibilité : 18/01/2020 ; Surface de 67 m² ; Bâtiment de 4 étages ; Au 3ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; Toilettes Séparées ; Rangements ; Chauffage gaz ; Entrée ; Séjour ; Calme,156.0,5.0,"Rue des Bouquetins 31200 TOULOUSE
Venez visiter ce bel appartement T3 de 68m² situé au 3ème étage dans une résidence sécurisée avec salle de sport et parc paysager. Quartier calme et résidentiel à proximité de la ligne de métro B et du centre ville.
Cet appartement se compose d'une entrée, d'un cellier, d'un séjour ouvrant sur un balcon, d'une cuisine ouverte équipée d'un évier, simple BAC d'un meuble de rangement sous évier, de quatre plaques de cuisson vitrocéramiques, d'une hotte aspirante et d'une chaudière gaz. Un meuble haut de rangement, un meuble sous hotte aspirante, une niche pour four électrique. Emplacement réfrigérateur., deux chambres dont une avec placard et d'une salle de bains. Une place de parking complète cette visite.
Loyer 717,29 euros par mois charges comprises dont 82,00 euros de charges locatives soumises à régularisation annuelle. Honoraires charge locataire 635,29 euros TTC dont 202,53 euros pour l'état des lieux. Dépôt de garantie 635,29 euros."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/rangueil-sauzelong-pech-david-pouvourville/154683485.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 66,19m² 663€/mois",,Appartement,Toulouse,"                location appartement 66,19m² toulouse - rangueil-sauzelong-pech david-pouvourville            ",663,CC,"
                        Loyer : 663 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 88 €Honoraires TTC à la charge du locataire : 860.47 €- Dont honoraires TTC réalisation état des lieux : 198.57 €Dépôt de garantie : 575 €
","Cave ; 1 Balcon ; Gardien ; Surface de 66,19 m² ; Année de construction 1970 ; Bâtiment de 5 étages ; Au 2ème étage ; Adapté Pmr ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Chauffage gaz collectif ; Cuisine séparée ; Entrée ; Séjour ; Interphone ; Digicode",116.0,23.0,"Rangueil, proche métro, dans une résidence arborée et fermée avec gardien T3 lumineux et spacieux comprenant: Entrée, cuisine séparée, séjour, chambre séparée, salle de bains, WC séparé. Parking. Chauffage collectif.(RPS)
Assurance Multirisques Privilège *: 14.02 euros / mois
*Services facultatifs, voir conditions en agences."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/lardenne-les-pradettes-basso-cambo/154786347.htm,"Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 59,44m² 663€/mois",sogem,Appartement,Toulouse,"                location appartement 59,44m² toulouse - lardenne-les pradettes-basso cambo            ",663,CC,"
                        Loyer : 663 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 55 €Honoraires TTC à la charge du locataire : 0 €- Dont honoraires TTC réalisation état des lieux : 0 €Dépôt de garantie : 608 €
","Surface de 59,44 m² ; Année de construction 2010 ; Au 2ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Rangements ; Chauffage individuel électrique ; Séjour",153.0,7.0,"SANS FRAIS D'AGENCE
Quartier Pradettes, dans résidence récente - T3 de 59,44 m² au 2ème étage avec balcon. Cuisine ouverte sur le séjour. Placard dans les chambres. Chauffage individuel électrique. Place de Parking en sous-sol.
Logement conventionné réservé aux salariés du secteur privé. Eligibilité en fonction du revenu fiscal de référence (avis d'imposition 2019 sur les revenus de 2018). Contacts SOGEM - /."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/bonnefoy-la-roseraie-gramont/154998685.htm,"Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 31,1m² 700€/mois",cabinet rivet-vigreux,Appartement,Toulouse,"                location appartement 31,1m² toulouse - bonnefoy - la roseraie - gramont            ",700,CC,"
                        Loyer : 700 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 30 €Honoraires TTC à la charge du locataire : 404.3 €- Dont honoraires TTC réalisation état des lieux : 93.3 €Dépôt de garantie : 1,340 €
","Surface de 31,1 m² ; Au 1er étage ; 2 Pièces ; 1 Chambre ; Rangements ; Chauffage individuel électrique ; Cuisine aucune ; Séjour ; Interphone",,,"Marengo T2 meublé Appartement de type 2 meublé entièrement rénové. Il se compose d'une cuisine équipée (plaques de cuisson, four, lave-vaisselle, vaisselles, réfrigérateur) ouverte sur un séjour lumineux, d'une chambre avec lit et placard de rangement et d'une salle d'eau avec lave-linge. Double vitrage, volets roulants électriques. A une minute à pied de la gare Marengo et du métro ligne A. Disponible tout de suite."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/les-chalets-saint-aubin-saint-etienne/155337273.htm,Location appartement 3 pièces Toulouse - appartement F3/T3/3 pièces 64m² 870€/mois,,Appartement,Toulouse,                location appartement 64m² toulouse - les chalets-saint aubin-saint etienne            ,870,CC,"
                        Loyer : 870 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 70 €Honoraires TTC à la charge du locataire : 800 €Dépôt de garantie : 800 €
",Ascenseur ; Cave ; Disponibilité : 15/02/2020 ; Surface de 64 m² ; Au 3ème étage ; 3 Pièces ; 2 Chambres ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Parquet ; Rangements ; Télévision Par Câble ; Chauffage électrique ; Cuisine séparée ; Entrée ; Séjour ; 1 Parking ; Interphone,,,"A louer appartement T3 de 64 m², situé au 3ème étage avec ascenseur, à proximité des commerces, écoles et transports, à Toulouse, rue Bayard.
Il comprend: une entrée avec placard, un séjour, une cuisine fermée équipée d'une plaque vitrocéramique, d'une hotte aspirante, de placards, un couloir avec placard, deux chambres, une salle de bains, un WC séparé.
Une place de parking + un cellier en sous-sol.
Parquet + Carrelage au sol + Double vitrage dans toutes les pièces.
Chauffage individuel électrique.
Loyer: 800 + 70 = 870 euros charges comprises.
Frais d'agence: 800 euros.
Pour plus d'informations contactez Clément de L'AGENCE DE LA VILLE ROSE."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/saint-cyprien/155383635.htm,"Location appartement 4 pièces Toulouse - appartement F4/T4/4 pièces 83,3m² 780€/mois",adl immobilier,Appartement,Toulouse,"                location appartement 83,3m² toulouse - saint cyprien            ",780,CC,None,"Ascenseur ; Cave ; 1 Balcon ; Disponibilité : 26/02/2020 ; Surface de 83,3 m² ; Au 1er étage ; 4 Pièces ; 3 Chambres ; 1 Salle de bain ; Chauffage individuel gaz radiateur ; Cuisine équipée ; Séjour ; 1 Parking",183.0,43.0,"T4 patte d'oie - Patte d'oie - Toulouse - Patte d'oie - Charmant T4 de 83 m² idéalement placé à proximité des transports et commerces. Traversant et lumineux ce logement se compose d'un beau séjour avec balcon, une cuisine équipée et aménagée, 3 chambres et une spacieuse salle de bains avec double vasque. Un parking ainsi qu'une cave complètent ce bien.Adl immobilier – Vous pouvez aussi contacter Mr BARTHE:. Loyer de 780,44 euros par mois charges comprises dont 95,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).
 Les honoraires charge locataire sont de 592,22 euros (soit 7,11 euros/m²) dont 249,90 euros pour état des lieux (soit 3,00 euros/m²)."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/155538903.htm,Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 45m² 990€/mois,,Appartement,Toulouse,                location appartement 45m² toulouse - amidonniers-caffarelli            ,990,CC,"
                        Loyer : 990 € / mois charges comprises, dont :- Provisions pour charges avec regularisation annuelle : 140 €Honoraires TTC à la charge du locataire : 585 €- Dont honoraires TTC réalisation état des lieux : 0 €Dépôt de garantie : 0 €
",Ascenseur ; 1 Terrasse ; Surface de 45 m² ; Année de construction 1960 ; Bâtiment de 4 étages ; Au 2ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle d'eau ; 1 Toilette ; Rangements ; Chauffage central ; Cuisine américaine équipée ; Séjour ; Séjour de 20 m² ; 1 Parking,,,"RARE ! Idéalement situé quai Saint Pierre, ce T2 vient d'être entièrement rénové. Il bénéficie d'un séjour avec cuisine ouverte qui s'ouvre sur une terrasse exceptionnelle de 50 m² avec vue sur la Garonne. Très belle salle d'eau au goût du jour. WC séparés. Nombreux rangements. Place de parking. Chauffage inclus dans les charges. Contactez vite Immobilier du Palais Clémence ou Valérie."
https://www.seloger.com/annonces/locations/appartement/toulouse-31/amidonniers-caffarelli/155847897.htm,Location appartement 2 pièces Toulouse - appartement F2/T2/2 pièces 36m² 580€/mois,capitole gestion,Appartement,Toulouse,                location appartement 36m² toulouse - amidonniers-caffarelli            ,580,CC,"
                        Loyer : 580 € / mois charges comprises, dont :- Complément de loyer : 0 €- Provisions pour charges avec regularisation annuelle : 50 €Honoraires TTC à la charge du locataire : 468 €- Dont honoraires TTC réalisation état des lieux : 108 €Dépôt de garantie : 1,060 €
",Disponibilité : 28/02/2020 ; Surface de 36 m² ; Année de construction 1997 ; Au 5ème étage ; 2 Pièces ; 1 Chambre ; 1 Salle de bain ; 1 Toilette ; Toilettes Séparées ; Chauffage radiateur ; Cuisine coin cuisine ; Entrée ; Séjour,298.0,15.0,"TOULOUSE - IMPASSE DU RAMIER DES CATALANS
Au 5ème et dernier étage d'une résidence étudiante, un appartement de type 2 meublé de 36 m² comprenant une entrée, un séjour avec kitchenette (réfrigérateur, plaque deux feux, micro-onde), une chambre, une salle de bains, WC.
 
Uniquement réservé pour les étudiants."
